Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
InStock,,,,"Mini chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,€,L1002357,2.900,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Mini handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002376,2.610,"Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Small handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002330,3.000,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Small handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002373,3.000,"Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Mini handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002374,2.610,"Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Mini model handle bag in pale pink calfskin, palladium and black enamel-finish clasp, silver embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002328,2.610,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Small handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002323,3.000,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Small handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002324,3.000,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Mini model handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,€,L1002326,2.610,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
InStock,,,,"Mini chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,€,L1002390,2.900,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:16:22.298426,https://www.cartier.com,,Slovakia,
