Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
InStock,,,Home/Bags for her,"Mini handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002376,67.500,"Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini model handle bag in pale pink calfskin, palladium and black enamel-finish clasp, silver embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002328,67.500,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002375,77.500,"Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002374,67.500,"Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002330,77.500,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini model handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002327,67.500,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002323,77.500,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002324,77.500,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini model handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002325,67.500,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002373,77.500,"Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini model handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,Kč,L1002326,67.500,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002357,72.500,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini chain bag in pale yellow calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002362,72.500,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002389,80.000,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002358,80.000,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002359,72.500,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002390,72.500,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini shoulder bag in pale pink calfskin, golden and pale pink enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002364,61.000,"Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002361,72.500,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002355,72.500,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002360,80.000,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home,"Must de Cartier black calfskin document holder, large model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one zipped pocket, one flat pocket with embossed silver-coloured Cartier signature. Dimensions: 250 mm high x 350 mm wide x 40 mm deep. Hand and wrist carry with detachable handle.",,aeid5482,Kč,L1002260,31.200,"GM Pouch, Must de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002354,80.000,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Nano model shoulder bag in black calfskin, gold and black enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 130 mm high x 170 mm wide x 60 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002295,52.500,"Shoulder Bag, Nano, Double C de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small model chain bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one zipped pocket, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 150 mm high x 240 mm wide x 50 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002305,72.500,"Chain bag  small model, Double C de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini model chain bag in cherry red calfskin, golden and cherry red enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002306,64.000,"Chain bag mini model, Double C de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Small model chain bag in cherry red calfskin, golden and cherry red enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one zipped pocket, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 150 mm high x 240 mm wide x 50 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002310,72.500,"Chain bag small model, Double C de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
InStock,,,Home/Bags for her,"Mini model shoulder bag in black calfskin, gold and black enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,Kč,L1002289,61.000,"Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-03 18:29:17.235495,https://www.cartier.com,,Czech Republic,Bag
