Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
InStock,,,,"Mini handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002374,2.400,"Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Mini model handle bag in pale pink calfskin, palladium and black enamel-finish clasp, silver embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002328,2.400,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Mini model handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002327,2.400,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Small handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002330,2.760,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Mini chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482,CHF,L1002357,2.580,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Small handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002375,2.760,"Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Mini model handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002325,2.400,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Mini handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002376,2.400,"Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Small handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002373,2.760,"Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
InStock,,,,"Small handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,CHF,L1002323,2.760,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:09:16.035220,https://www.cartier.com,,Switzerland,
