Availability,Colors,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
OutofStock,,,"Small chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002356,3250.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002356.html,US,bag
OutofStock,,,"Small chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002358,3250.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002358.html,US,bag
OutofStock,,,"Mini chain bag in pale yellow calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002362,2950.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002362.html,US,bag
OutofStock,,,"Small handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,USD,CRL1002324,3200.00,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/top-handle-bag-small-model-panthere-de-cartier-CRL1002324.html,US,bag
OutofStock,,,"Mini chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002353,2950.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002353.html,US,bag
OutofStock,,,"Small chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002389,3250.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002389.html,US,bag
OutofStock,,,"Mini chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002361,2950.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002361.html,US,bag
OutofStock,,,"Small chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002360,3250.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002360.html,US,bag
OutofStock,,,"Mini chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002357,2950.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002357.html,US,bag
OutofStock,,,"Small chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,USD,CRL1002354,3250.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:52:00.927006,https://www.cartier.com,https://www.cartier.com/en-us/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002354.html,US,bag
