Availability,Colors,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
InStock,"Black,Red,White,Blue,Yellow,Grey",Home,"Mini chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002355,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-mini-panthere-de-cartier_cod1647597286075037.html,UK,bags
InStock,"Black,Blue,Red,White,Grey",Home,"Mini chain bag in pale yellow calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002362,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-mini-panthere-de-cartier_cod1647597286075058.html,UK,bags
InStock,"Blue,Red,Black,Yellow,Grey",Home,"Mini chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002359,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-mini-panthere-de-cartier_cod1647597286075049.html,UK,bags
InStock,"Blue,Red,White,Grey",Home,"Small chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002352,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-small-panthere-de-cartier_cod1647597286075028.html,UK,bags
InStock,"Black,Red,White,Blue,Grey",Home,"Small chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002354,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-small-panthere-de-cartier_cod1647597286075034.html,UK,bags
InStock,"Black,Blue,Red,White,Grey",Home,"Small chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002360,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-small-panthere-de-cartier_cod1647597286075052.html,UK,bags
InStock,"Green,Black",Home,"Small handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002324,"2,640","Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/top-handle-bag-small-model-panthere-de-cartier_cod29419655932707054.html,UK,bags
InStock,"Black,Blue,White,Grey",Home,"Small chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002356,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-small-panthere-de-cartier_cod1647597286075040.html,UK,bags
InStock,Grey,Home,"Small handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002373,"2,640","Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/small-model-handle-bag-panthere-de-cartier_cod1647597286075064.html,UK,bags
InStock,,Home,"Mini handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002374,"2,300","Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/handle-bag-mini-panthere-de-cartier_cod1647597286075067.html,UK,bags
InStock,Blue,Home,"Small handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002375,"2,640","Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/small-model-handle-bag-panthere-de-cartier_cod1647597286075070.html,UK,bags
InStock,,Home,"Mini handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002376,"2,300","Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/handle-bag-mini-panthere-de-cartier_cod1647597286075073.html,UK,bags
InStock,"Blue,Red,White,Yellow,Grey",Home,"Mini chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002353,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-mini-panthere-de-cartier_cod1647597286075031.html,UK,bags
InStock,"Black,Blue,White,Yellow,Grey",Home,"Mini chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002357,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-mini-panthere-de-cartier_cod1647597286075043.html,UK,bags
InStock,"Black,Blue,Red,White,Yellow",Home,"Mini chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002390,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/chain-bag-mini-panthere-de-cartier_cod1647597286075085.html,UK,bags
InStock,,Home,"Card holder in red calfskin, Diabolo de Cartier motif on the front, two flat pockets on the surfaces. Dimensions: 75 mm high x 100 mm wide.",,aeid5482 ,£,L3001945,195,"Card Holder, Must de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/card-holder-must-de-cartier_cod36856120585487854.html,UK,bags
OutofStock,"Cherry red calfskin, gold and black enamel finish",Home,"Mini chain bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482 ,£,L1002396,"1,870","Mini chain bag, Panthère de Cartier",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/mini-chain-bag-panthere-de-cartier_cod1647597294937470.html,UK,bags
InStock,,Home/Travel & On-The-Go Accessories,"Jewellery case in red calfskin, XS model. Exterior: red calfskin and hot-stamped motif. Interior: black fabric, removable black cushion to hold items and slot for rings. Gold-finish zipped closure. Dimensions: 50 mm high x 90 mm wide.",,aeid5482 ,£,OG000808,420,"Diabolo de Cartier jewellery case, XS model",aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/diabolo-de-cartier-jewellery-case-xs-model_cod42247633209194419.html,UK,bags
InStock,,Home,"Diabolo de Cartier card holder in red calfskin, hot-stamped motifs, gold hot-stamped “Cartier” signature on the central pocket, two flat pockets on the surfaces. Dimensions: 75 mm high x 100 mm wide.",,aeid5482 ,£,L3002000,220,Diabolo de Cartier simple card holder,aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/diabolo-de-cartier-simple-card-holder_cod1647597277634205.html,UK,bags
InStock,Black,Home/Travel & On-The-Go Accessories,"Red calfskin passport holder. Exterior: red calfskin and hot-stamped motif. Interior: black calfskin, gold-coloured Cartier logo, three credit card slots, two flat pockets. Dimensions: 137 mm high x 100 mm wide.",,aeid5482 ,£,L3002012,345,Diabolo de Cartier passport holder,aeid5482_cartier,2022-11-04 14:48:56.224899,https://www.cartier.com,https://www.cartier.com/en-gb/diabolo-de-cartier-passport-holder_cod1647597277634217.html,UK,bags
